"symbol,date,price"
"Agarbatti,April 2013,14"
"Agarbatti,April 2013,19"
"Staples,April 2013,330"
"Hair Care,April 2013,33.33"
"Beverages,April 2013,71.11"
"Staples,April 2013,262.38"
"Staples,April 2013,23.81"
"Oral Care,April 2013,17.14"
"Baby Care,April 2013,114.9"
"Beverages,April 2013,80.95"
"Oral Care,April 2013,23.64"
"Chocolates,April 2013,17.6"
"Chocolates,April 2013,19.11"
"Chocolates,April 2013,30.22"
"Chocolates,April 2013,109.33"
"Staples,April 2013,40"
"Staples,April 2013,78"
"Staples,April 2013,175"
"Staples,April 2013,140"
"Staples,April 2013,175"
"Staples,April 2013,105"
"Other PC,April 2013,61.9"
"Soap,April 2013,77.78"
"Home Care,April 2013,26.18"
"Home Care,April 2013,26.18"
"Home Care,April 2013,29.33"
"Home Care,April 2013,26.18"
"Home Care,April 2013,26.18"
"Home Care,April 2013,26.18"
"Soap,April 2013,26.58"
"Soap,April 2013,78.22"
"Soap,April 2013,18.67"
"Soap,April 2013,48"
"Soap,April 2013,78.53"
"Staples,April 2013,44"
"Spices,April 2013,32.38"
"Spices,April 2013,16.19"
"Other Foods,April 2013,64.89"
"Staples,April 2013,210"
"Hair Care,April 2013,110.22"
"Soap,April 2013,136"
"Soap,April 2013,35.56"
"Biscuits,April 2013,42.67"
"Home Care,April 2013,30"
"Home Care,April 2013,20"
"Confectionery,April 2013,99.56"
"Other PC,April 2013,128"
"Other PC,April 2013,128"
"Other PC,April 2013,91.91"
"Spices,April 2013,81.43"
"Spices,April 2013,35.14"
"Spices,April 2013,37.71"
"Spices,April 2013,44.57"
"Spices,April 2013,44.57"
"Spices,April 2013,44.57"
"Spices,April 2013,38.57"
"Spices,April 2013,38.57"
"Spices,April 2013,15.43"
"Spices,April 2013,51.43"
"Spices,April 2013,48"
"Spices,April 2013,38.57"
"Spices,April 2013,36"
"Spices,April 2013,41.14"
"Spices,April 2013,44.57"
"Spices,April 2013,45.43"
"Spices,April 2013,44.57"
"Spices,April 2013,29.62"
"Spices,April 2013,68.57"
"Spices,April 2013,30.86"
"Home Care,April 2013,17.78"
"Facial Care,April 2013,15.56"
"Facial Care,April 2013,39.11"
"Beverages,April 2013,54.17"
"Beverages,April 2013,54.17"
"Baby Care,April 2013,281.8"
"Facial Care,April 2013,35.56"
"Facial Care,April 2013,46.67"
"Fabric Wash,April 2013,137.78"
"Fabric Wash,April 2013,36.44"
"Fabric Wash,April 2013,72.89"
"Fabric Wash,April 2013,13.33"
"Other PC,April 2013,128.89"
"Staples,April 2013,88.57"
"Staples,April 2013,88.57"
"Staples,April 2013,265.71"
"Staples,April 2013,88.57"
"Staples,April 2013,88.57"
"Staples,April 2013,88.57"
"Staples,April 2013,88.57"
"Staples,April 2013,88.57"
"Staples,April 2013,88.57"
"Staples,April 2013,88.57"
"Staples,April 2013,26.67"
"Staples,April 2013,26.67"
"Staples,April 2013,26.67"
"Staples,April 2013,209.52"
"Staples,April 2013,474.29"
"Staples,April 2013,158.1"
"Staples,April 2013,79.05"
"Staples,April 2013,79.05"
"Staples,April 2013,89.52"
"Staples,April 2013,447.62"
"Staples,April 2013,89.52"
"Staples,April 2013,89.52"
"Beverages,April 2013,9.52"
"Beverages,April 2013,9.52"
"Beverages,April 2013,9.52"
"Beverages,April 2013,62.22"
"Home Care,April 2013,33.33"
"Home Care,April 2013,28.57"
"Home Care,April 2013,102.22"
"Hair Care,April 2013,54.89"
"Hair Care,April 2013,109.78"
"Hair Care,April 2013,130.89"
"Spices,April 2013,34"
"Hair Care,April 2013,130.89"
"Hair Care,April 2013,130.89"
"Beverages,April 2013,42.4"
"Beverages,April 2013,152"
"Beverages,April 2013,88"
"Beverages,April 2013,118.4"
"Beverages,April 2013,16"
"Beverages,April 2013,68"
"Beverages,April 2013,20.98"
"Hair Care,April 2013,62.22"
"Fabric Wash,April 2013,37.33"
"Mens Grooming,April 2013,84.44"
"Mens Grooming,April 2013,45.33"
"Mens Grooming,April 2013,15.11"
"Mens Grooming,April 2013,8.89"
"Spices,April 2013,23.81"
"Agarbatti,April 2013,56"
"Beverages,April 2013,88"
"Home Care,April 2013,55.2"
"Home Care,April 2013,50.67"
"Home Care,April 2013,50.67"
"Home Care,April 2013,101.33"
"Home Care,April 2013,74.67"
"Snacks,April 2013,53.33"
"Other Foods,April 2013,26.67"
"Staples,April 2013,40"
"Hair Care,April 2013,337.33"
"Staples,April 2013,33.78"
"Spices,April 2013,15.43"
"Spices,April 2013,15.43"
"Spices,April 2013,36.19"
"Snacks,April 2013,32"
"Snacks,April 2013,32"
"Snacks,April 2013,74.67"
"Soap,April 2013,30.67"
"Agarbatti,April 2013,20"
"Others,April 2013,132"
"Others,April 2013,35"
"Agarbatti,April 2013,20"
"Others,April 2013,15"
"Others,April 2013,15"
"Staples,April 2013,130"
"Staples,April 2013,26"
"Facial Care,April 2013,42.67"
"Soap,April 2013,31.11"
"Facial Care,April 2013,105.78"
"Spices,April 2013,22.29"
"Home Care,April 2013,137.78"
"Home Care,April 2013,137.78"
"Home Care,April 2013,12.89"
"Others,April 2013,5.71"
"Home Care,April 2013,42.86"
"Biscuits,April 2013,14.67"
"Beverages,April 2013,76"
"Beverages,April 2013,276.98"
"Beverages,April 2013,186.67"
"Home Care,April 2013,36.19"
"Staples,April 2013,126"
"Staples,April 2013,430"
"Staples,April 2013,385"
"Baby Care,April 2013,53.2"
"Other PC,April 2013,12"
"Baby Care,April 2013,67.56"
"Others,April 2013,49.82"
"Spices,April 2013,23.81"
"Spices,April 2013,23.81"
"Spices,April 2013,57.14"
"Spices,April 2013,23.81"
"Spices,April 2013,23.81"
"Spices,April 2013,23.81"
"Spices,April 2013,23.81"
"Spices,April 2013,23.81"
"Baby Care,April 2013,31.24"
"Baby Care,April 2013,31.24"
"Baby Care,April 2013,54.89"
"Baby Care,April 2013,40.89"
"Baby Care,April 2013,40.89"
"Facial Care,April 2013,64"
"Staples,April 2013,30"
"Staples,April 2013,30"
"Staples,April 2013,30"
"Dryfruits,April 2013,142.86"
"Dryfruits,April 2013,228.57"
"Staples,April 2013,60"
"Staples,April 2013,30"
"Staples,April 2013,1476.19"
"Breakfast,April 2013,80"
"Breakfast,April 2013,73.47"
"Breakfast,April 2013,121.6"
"Breakfast,April 2013,120.58"
"Spices,April 2013,114.29"
"Staples,April 2013,152.38"
"Dryfruits,April 2013,17.14"
"Dryfruits,April 2013,42.86"
"Dryfruits,April 2013,42.86"
"Dryfruits,April 2013,85.71"
"Other Foods,April 2013,36.19"
"Beverages,April 2013,104.05"
"Other Foods,April 2013,36.19"
"Other Foods,April 2013,74.29"
"Others,April 2013,16"
"Other PC,April 2013,152"
"Spices,April 2013,16.19"
"Spices,April 2013,16.19"
"Facial Care,April 2013,40.53"
"Facial Care,April 2013,123.56"
"Facial Care,April 2013,109.78"
"Home Care,April 2013,45.6"
"Agarbatti,April 2013,47.5"
"Home Care,April 2013,53"
"Soap,April 2013,138.29"
"Soap,April 2013,69.15"
"Snacks,April 2013,35"
"Snacks,April 2013,35"
"Snacks,April 2013,39"
"Soap,April 2013,22.22"
"Staples,April 2013,40"
"Confectionery,April 2013,8.89"
"Confectionery,April 2013,17.78"
"Confectionery,April 2013,17.78"
"Confectionery,April 2013,1.78"
"Spices,April 2013,13.33"
"Hair Care,April 2013,446.71"
"Facial Care,April 2013,164.67"
"Facial Care,April 2013,105.56"
"Soap,April 2013,67.56"
"Soap,April 2013,17.78"
"Noodles/Pasta,April 2013,8.71"
"Noodles/Pasta,April 2013,67.11"
"Noodles/Pasta,April 2013,52.44"
"Noodles/Pasta,April 2013,12.67"
"Noodles/Pasta,April 2013,33.78"
"Noodles/Pasta,April 2013,86.67"
"Staples,April 2013,42"
"Staples,April 2013,210"
"Baby Care,April 2013,220"
"Agarbatti,April 2013,9.5"
"Agarbatti,April 2013,47"
"Agarbatti,April 2013,47"
"Agarbatti,April 2013,9.5"
"Agarbatti,April 2013,47"
"Agarbatti,April 2013,47.5"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,16.89"
"Staples,April 2013,28"
"Staples,April 2013,56"
"Staples,April 2013,56"
"Staples,April 2013,168"
"Staples,April 2013,56"
"Staples,April 2013,56"
"Staples,April 2013,56"
"Staples,April 2013,56"
"Staples,April 2013,28"
"Staples,April 2013,56"
"Staples,April 2013,30"
"Staples,April 2013,60"
"Staples,April 2013,104"
"Staples,April 2013,20"
"Cosmetics,April 2013,147.78"
"Biscuits,April 2013,62.22"
"Spices,April 2013,45.24"
"Home Care,April 2013,25.71"
"Spices,April 2013,21.43"
"Spices,April 2013,42.86"
"Spices,April 2013,17.14"
"Staples,April 2013,17.5"
"Staples,April 2013,17.5"
"Others,April 2013,95.24"
"Staples,April 2013,35"
"Others,April 2013,45"
"Staples,April 2013,37"
"Staples,April 2013,37"
"Staples,April 2013,80"
"Staples,April 2013,40"
"Staples,April 2013,40"
"Staples,April 2013,80"
"Staples,April 2013,40"
"Staples,April 2013,30.95"
"Staples,April 2013,61.9"
"Staples,April 2013,30.95"
"Mens Grooming,April 2013,124.44"
"Agarbatti,April 2013,47.5"
"Agarbatti,April 2013,47.5"
"Home Care,April 2013,144"
"Other Foods,April 2013,30"
"Snacks,April 2013,30"
"Snacks,April 2013,34"
"Beverages,April 2013,100"
"Beverages,April 2013,50"
"Beverages,April 2013,50"
"Home Care,April 2013,101.33"
"Staples,April 2013,30"
"Staples,April 2013,150"
"Ready to Cook,April 2013,51.56"
"Snacks,April 2013,23"
"Dryfruits,April 2013,142.86"
"Baby Care,April 2013,631.11"
"Baby Care,April 2013,315.56"
"Baby Care,April 2013,304"
"Spices,April 2013,30.48"
"Staples,April 2013,6.19"
"Spices,April 2013,17.14"
"Spices,April 2013,18.1"
"Staples,April 2013,274.29"
"Staples,April 2013,91.43"
"Staples,April 2013,91.43"
"Staples,April 2013,190.48"
"Spices,April 2013,9.52"
"Snacks,April 2013,63.33"
"Coffee,April 2013,66.67"
"Tea,April 2013,95.11"
"Tea,April 2013,95.11"
"Dairy,April 2013,126.67"
"Dairy,April 2013,126.67"
"Staples,April 2013,220"
"Home Care,April 2013,16"
"Home Care,April 2013,209.52"
"Other PC,April 2013,681.47"
"Other PC,April 2013,92.04"
"Other PC,April 2013,127.29"
"Soap,April 2013,50.67"
"Cosmetics,April 2013,18.67"
"Staples,April 2013,34"
"Staples,April 2013,34"
"Oral Care,April 2013,21.33"
"Home Care,April 2013,38.1"
"Home Care,April 2013,33.78"
"Home Care,April 2013,27.56"
"Facial Care,April 2013,58.27"
"Other PC,April 2013,128.89"
"Oral Care,April 2013,14.22"
"Oral Care,April 2013,23.64"
"Chocolates,April 2013,48.89"
"Chocolates,April 2013,48.89"
"Chocolates,April 2013,90.67"
"Facial Care,April 2013,56"
"Facial Care,April 2013,108"
"Facial Care,April 2013,52"
"Facial Care,April 2013,108"
"Facial Care,April 2013,56"
"Other PC,April 2013,149.33"
"Baby Care,April 2013,97.11"
"Baby Care,April 2013,565.78"
"Staples,April 2013,170"
"Home Care,April 2013,24"
"Ready to Cook,April 2013,82.22"
"Hair Care,April 2013,105.56"
"Hair Care,April 2013,105.56"
"Hair Care,April 2013,22.86"
"Hair Care,April 2013,44.33"
"Hair Care,April 2013,29.33"
"Dairy,April 2013,124.44"
"Mens Grooming,April 2013,88.44"
"Biscuits,April 2013,8.89"
"Other Foods,April 2013,107.67"
"Soap,April 2013,55.11"
"Soap,April 2013,27.56"
"Soap,April 2013,27.56"
"Soap,April 2013,78.22"
"Soap,April 2013,23.11"
"Beverages,April 2013,36.67"
"Oral Care,April 2013,32"
"Oral Care,April 2013,77.33"
"Home Care,April 2013,50"
"Home Care,April 2013,50"
"Snacks,April 2013,15"
"Snacks,April 2013,30"
"Staples,April 2013,125"
"Staples,April 2013,125"
"Staples,April 2013,40"
"Snacks,April 2013,66.71"
"Home Care,April 2013,15"
"Home Care,April 2013,15"
"Home Care,April 2013,30"
"Home Care,April 2013,30"
"Other PC,April 2013,48"
"Other PC,April 2013,88.44"
"Dish Wash,April 2013,65.33"
"Staples,April 2013,64"
"Staples,April 2013,16"
"Staples,April 2013,16"
"Staples,April 2013,16"
"Staples,April 2013,32"
"Staples,April 2013,32"
"Staples,April 2013,30"
"Staples,April 2013,30"
"Staples,April 2013,36"
"Staples,April 2013,18"
"Staples,April 2013,18"
"Staples,April 2013,18"
"Staples,April 2013,18"
"Staples,April 2013,18"
"Staples,April 2013,18"
"Spices,April 2013,57.14"
"Staples,April 2013,66.67"
"Staples,April 2013,37.14"
"Staples,April 2013,196"
"Staples,April 2013,98"
"Staples,April 2013,37"
"Beverages,April 2013,76.9"
"Beverages,April 2013,76.9"
"Beverages,April 2013,76.9"
"Beverages,April 2013,76.9"
"Beverages,April 2013,76.9"
"Tea,April 2013,52.38"
"Tea,April 2013,52.38"
"Tea,April 2013,52.38"
"Fabric Wash,April 2013,19.56"
"Soap,April 2013,54.04"
"Staples,April 2013,54"
"Staples,April 2013,210"
"Staples,April 2013,210"
"Staples,April 2013,210"
"Fabric Wash,April 2013,359.73"
"Fabric Wash,April 2013,25.33"
"Fabric Wash,April 2013,8.44"
"Fabric Wash,April 2013,33.78"
"Fabric Wash,April 2013,13.78"
"Fabric Wash,April 2013,48.89"
"Fabric Wash,April 2013,65.33"
"Fabric Wash,April 2013,65.33"
"Beverages,April 2013,419.05"
"Beverages,April 2013,111.11"
"Staples,April 2013,19.05"
"Staples,April 2013,106.67"
"Staples,April 2013,213.33"
"Spices,April 2013,8.57"
"Spices,April 2013,25"
"Home Care,April 2013,12.86"
"Dish Wash,April 2013,20"
"Other PC,April 2013,37.33"
"Dish Wash,April 2013,21.33"
"Dish Wash,April 2013,16.89"
"Spices,April 2013,30.48"
"Spices,April 2013,42.86"
"Oral Care,April 2013,84.44"
"Ready to Cook,April 2013,210"
"Staples,April 2013,126"
"Staples,April 2013,215"
"Staples,April 2013,230"
"Staples,April 2013,115"
"Staples,April 2013,115"
"Staples,April 2013,74"
"Staples,April 2013,30"
"Staples,April 2013,37"
"Staples,April 2013,37"
"Staples,April 2013,65"
"Staples,April 2013,60"
"Staples,April 2013,240"
"Staples,April 2013,16"
"Snacks,April 2013,24.89"
"Beverages,April 2013,50.48"
"Snacks,April 2013,133.33"
"Staples,April 2013,40"
"Womens Care,April 2013,56"
"Womens Care,April 2013,56.89"
"Womens Care,April 2013,22.22"
"Biscuits,April 2013,8.53"
"other foods,April 2013,118.22"
"other foods,April 2013,114"
"Staples,April 2013,119.05"
"Biscuits,April 2013,25.78"
"Biscuits,April 2013,25.78"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,33.78"
"Biscuits,April 2013,21.33"
"Biscuits,April 2013,8.71"
"Biscuits,April 2013,8.8"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,8.44"
"Other PC,April 2013,57.78"
"Fabric Wash,April 2013,17.78"
"Fabric Wash,April 2013,24"
"Spices,April 2013,23.81"
"Beverages,April 2013,40.89"
"Beverages,April 2013,82.76"
"Beverages,April 2013,40.44"
"Beverages,April 2013,40.44"
"Beverages,April 2013,82.76"
"Beverages,April 2013,82.76"
"Beverages,April 2013,82.76"
"Staples,April 2013,30"
"Tea,April 2013,79.62"
"Staples,April 2013,30"
"Staples,April 2013,15"
"Staples,April 2013,15"
"Staples,April 2013,15"
"Staples,April 2013,15"
"Staples,April 2013,15"
"Staples,April 2013,30"
"Staples,April 2013,23"
"Tea,April 2013,213.52"
"Tea,April 2013,103.14"
"Tea,April 2013,106.76"
"Tea,April 2013,90.48"
"Tea,April 2013,76.9"
"Tea,April 2013,153.81"
"Tea,April 2013,76.9"
"Tea,April 2013,76.9"
"Tea,April 2013,153.81"
"Tea,April 2013,85.95"
"Home Care,April 2013,57.14"
"Tea,April 2013,77.81"
"Fabric Wash,April 2013,78.67"
"Fabric Wash,April 2013,38.67"
"Fabric Wash,April 2013,38.67"
"Fabric Wash,April 2013,38.67"
"Fabric Wash,April 2013,44.44"
"Fabric Wash,April 2013,44.44"
"Noodles/Pasta,April 2013,69.33"
"Breakfast,April 2013,71.11"
"Other Foods,April 2013,32"
"Other Foods,April 2013,73.33"
"Hair Care,April 2013,55.82"
"Home Care,April 2013,34.29"
"Staples,April 2013,44"
"Staples,April 2013,44"
"Spices,April 2013,81.43"
"Staples,April 2013,28"
"Staples,April 2013,36"
"Other PC,April 2013,141.33"
"Other PC,April 2013,105.56"
"Dish Wash,April 2013,16.89"
"Dish Wash,April 2013,16.89"
"Dish Wash,April 2013,8.44"
"Dish Wash,April 2013,16.89"
"Dish Wash,April 2013,18.67"
"Dish Wash,April 2013,82.76"
"Dish Wash,April 2013,67.56"
"Dish Wash,April 2013,84.44"
"Facial Care,April 2013,60"
"Facial Care,April 2013,41.38"
"Facial Care,April 2013,80.22"
"Tea,April 2013,78.1"
"Tea,April 2013,78.1"
"Tea,April 2013,153.81"
"Womens Care,April 2013,88.67"
"Womens Care,April 2013,29.56"
"Womens Care,April 2013,114"
"Ready to Cook,April 2013,38.22"
"Otc,April 2013,60"
"Staples,April 2013,30"
"Snacks,April 2013,44.44"
"Noodles/Pasta,April 2013,34.67"
"Chocolates,April 2013,17.78"
"Fabric Wash,April 2013,48"
"Spices,April 2013,238.1"
"Staples,April 2013,350"
"Staples,April 2013,50"
"Staples,April 2013,100"
"Staples,April 2013,170"
"Staples,April 2013,170"
"Staples,April 2013,232"
"Staples,April 2013,232"
"Staples,April 2013,464"
"Staples,April 2013,1160"
"Staples,April 2013,120"
"Staples,April 2013,120"
"Ready to Cook,April 2013,12.89"
"Ready to Cook,April 2013,25.78"
"Ready to Cook,April 2013,24.89"
"Ready to Cook,April 2013,12.44"
"Ready to Cook,April 2013,12.44"
"Home Care,April 2013,181.56"
"Staples,April 2013,55"
"Spices,April 2013,76.19"
"Snacks,April 2013,23.11"
"Snacks,April 2013,23.11"
"Dryfruits,April 2013,90.48"
"Dryfruits,April 2013,85.71"
"Home Care,April 2013,60.44"
"Home Care,April 2013,64"
"Home Care,April 2013,60.44"
"Home Care,April 2013,48"
"Home Care,April 2013,168.04"
"Home Care,April 2013,48"
"Snacks,April 2013,28.57"
"Oral Care,April 2013,17.78"
"Home Care,April 2013,126.22"
"Hair Care,April 2013,66.71"
"Hair Care,April 2013,66.71"
"OTC,April 2013,28.57"
"Dairy,April 2013,133.33"
"Dairy,April 2013,133.33"
"Dairy,April 2013,27.56"
"Dairy,April 2013,27.56"
"Dairy,April 2013,27.56"
"Dairy,April 2013,27.56"
"Dairy,April 2013,83.56"
"Dairy,April 2013,142.22"
"Dairy,April 2013,146.67"
"Dairy,April 2013,21.33"
"Dairy,April 2013,68"
"Dairy,April 2013,127.11"
"Dryfruits,April 2013,76.19"
"Spices,April 2013,104.76"
"Dryfruits,April 2013,47.62"
"Beverages,April 2013,16"
"Staples,April 2013,35"
"Staples,April 2013,35"
"Staples,April 2013,35"
"Staples,April 2013,140"
"Staples,April 2013,70"
"Staples,April 2013,70"
"Staples,April 2013,35"
"Staples,April 2013,35"
"Other PC,April 2013,139.33"
"Baby Care,April 2013,64"
"Spices,April 2013,112"
"Dryfruits,April 2013,280.95"
"Dryfruits,April 2013,280.95"
"Dryfruits,April 2013,56.19"
"Dryfruits,April 2013,140.71"
"Dryfruits,April 2013,140.71"
"Dryfruits,April 2013,140.71"
"Beverages,April 2013,64.44"
"Spices,April 2013,142.86"
"Hair Care,April 2013,47.14"
"Other Foods,April 2013,46.22"
"Ready to Cook,April 2013,51.56"
"Noodles/Pasta,April 2013,37.87"
"Noodles/Pasta,April 2013,38"
"Noodles/Pasta,April 2013,16.89"
"Noodles/Pasta,April 2013,16.89"
"Noodles/Pasta,April 2013,14.22"
"Noodles/Pasta,April 2013,14.22"
"Noodles/Pasta,April 2013,33.78"
"Noodles/Pasta,April 2013,16.89"
"Noodles/Pasta,April 2013,33.78"
"Beverages,April 2013,32.93"
"Snacks,April 2013,33.78"
"Snacks,April 2013,33.78"
"Snacks,April 2013,50.67"
"Snacks,April 2013,63.33"
"Snacks,April 2013,33.78"
"Snacks,April 2013,32.09"
"Snacks,April 2013,33.78"
"Snacks,April 2013,33.78"
"Snacks,April 2013,16.89"
"Spices,April 2013,66.67"
"Spices,April 2013,17.14"
"Baby Care,April 2013,16.19"
"Baby Care,April 2013,32.38"
"Other PC,April 2013,79.62"
"Beverages,April 2013,152.84"
"Soap,April 2013,25.78"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,15.11"
"Biscuits,April 2013,30.22"
"Biscuits,April 2013,25.33"
"Biscuits,April 2013,14.36"
"Biscuits,April 2013,14.36"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,47.29"
"Biscuits,April 2013,23.64"
"Biscuits,April 2013,25.33"
"Biscuits,April 2013,25.33"
"Biscuits,April 2013,50.67"
"Biscuits,April 2013,25.33"
"Biscuits,April 2013,25.33"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,29.56"
"Biscuits,April 2013,29.56"
"Biscuits,April 2013,29.56"
"Biscuits,April 2013,15.2"
"Biscuits,April 2013,15.2"
"Biscuits,April 2013,15.2"
"Biscuits,April 2013,33.78"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,33.78"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,8.44"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,16.89"
"Biscuits,April 2013,10.13"
"Biscuits,April 2013,20.27"
"Biscuits,April 2013,42.22"
"Biscuits,April 2013,24.44"
